id,source_sha256,profile,source_path,source_line,original,resource_kind,review_status,translation_zh-Hans,translation_zh-Hant
data/abilities/descriptions.asm::RegeneratorDescription::1,11d543dfbe6ff55601720f820f3cd45fd2f517244bc8f5abda02adb2edaef0c5,normal,data/abilities/descriptions.asm,750,"Restores HP when
{next}
withdrawn.
{done}",text,ready,,
data/abilities/descriptions.asm::BigPecksDescription::1,456e1eebe7a64127a1bd6dfcef8c8addbf89974febf7b324bc8ddcc26c766a9e,normal,data/abilities/descriptions.asm,755,"Prevents foes from
{next}
lowering Defense.
{done}",text,ready,,
data/abilities/descriptions.asm::SandRushDescription::1,d4d96accb0a102507030d87e5d6bf02a0860c37a4b5ee70adc1b803c912603ab,normal,data/abilities/descriptions.asm,760,"Boosts Speed in
{next}
a sandstorm.
{done}",text,ready,,
data/abilities/descriptions.asm::WonderSkinDescription::1,5b6cd870c9fd116ae4459d192d82daa445c1be4609529427ff2e0990f8380d5d,normal,data/abilities/descriptions.asm,765,"Makes status moves
{next}
miss more often.
{done}",text,ready,,
data/abilities/descriptions.asm::AnalyticDescription::1,43505eb2232837cdb8d6d751d2fc6279cf27356e950dc738f0d4a4b77a2f4f45,normal,data/abilities/descriptions.asm,770,"Boosts move power
{next}
when moving last.
{done}",text,ready,,
data/abilities/descriptions.asm::ImposterDescription::1,de3ae315f25d6122229f0e2cfd389718d0214c4d41872506d2fbb86c1563ebce,normal,data/abilities/descriptions.asm,775,"Transforms itself
{next}
into the foe.
{done}",text,ready,,
data/abilities/descriptions.asm::InfiltratorDescription::1,50f77c4bf6fbe75d852d7c27d907355519b798b860293e4a4e0c4f69566e23a7,normal,data/abilities/descriptions.asm,780,"Attacks bypass the
{next}
foe's barriers.
{done}",text,ready,,
data/abilities/descriptions.asm::MoxieDescription::1,24a4e056cc5fd17a86cbadaddd9239d4112df458d8907593486f61c3c51c0ad8,normal,data/abilities/descriptions.asm,785,"Boosts Attack when
{next}
knocking out foes.
{done}",text,ready,,
data/abilities/descriptions.asm::JustifiedDescription::1,76d1117d43466925b5051ed6b46980554e93c6c78557279da721cb9e2397eb10,normal,data/abilities/descriptions.asm,790,"Boosts Attack when
{next}
hit by Dark moves.
{done}",text,ready,,
data/abilities/descriptions.asm::RattledDescription::1,f9bd160a7439e2a71992a4140776fa46b420a223a66e071d69916f519f82211d,normal,data/abilities/descriptions.asm,795,"Dark, Ghost or Bug
{next}
moves boost Speed.
{done}",text,ready,,
data/abilities/descriptions.asm::MagicBounceDescription::1,200bbe50c7e3134fcad6f0cc7f351f66cb0429c230e4543a7348dcae04dba9f9,normal,data/abilities/descriptions.asm,800,"Reflects status-
{next}
changing moves.
{done}",text,ready,,
data/abilities/descriptions.asm::SapSipperDescription::1,5454eb5952d1a66bb2ba51e3123832025ff8cdaf1c46e50efc5100db1f71ff00,normal,data/abilities/descriptions.asm,805,"Boosts Attack when
{next}
hit by Grass.
{done}",text,ready,,
data/abilities/descriptions.asm::PranksterDescription::1,5c9aa186153daa0ed1436c96ec941f1878eaba182b7e9a8e855a34e458c7ee5b,normal,data/abilities/descriptions.asm,810,"Gives priority to
{next}
a status move.
{done}",text,ready,,
data/abilities/descriptions.asm::SandForceDescription::1,8f75bbb4515678a2173fd41d5c5e5a8d6511d26ab017070ee20304647fba5cef,normal,data/abilities/descriptions.asm,815,"Ups Rock, Ground,
{next}
and Steel in sand.
{done}",text,ready,,
data/abilities/descriptions.asm::IronBarbsDescription::1,52209f6b0e67ed21e98d5a40bc246c526159f7ff71d8b5e3c2f4c80ddce843e9,normal,data/abilities/descriptions.asm,820,"Hurts foes who
{next}
make contact.
{done}",text,ready,,
data/abilities/descriptions.asm::FurCoatDescription::1,7087d14585c7c558144144775b576ce9fc1a0e92def103989c6a9dd720f369f3,normal,data/abilities/descriptions.asm,825,"Halves damage from
{next}
physical moves.
{done}",text,ready,,
data/abilities/descriptions.asm::BulletproofDescription::1,38ec7f758d7e59e3b0b3dfabb21c471c5f0bb7a735de12aa208937f99dbd9e5b,normal,data/abilities/descriptions.asm,830,"Protects from ball
{next}
and bomb moves.
{done}",text,ready,,
data/abilities/descriptions.asm::CompetitiveDescription::1,0404b5e6ddeeb2f7145b6c7ec5c9ff6ec78ceb74106e81ebd8a31a89cb8e2fac,normal,data/abilities/descriptions.asm,835,"Boosts Sp.Atk on
{next}
stat reduction.
{done}",text,ready,,
data/abilities/descriptions.asm::MegaLauncherDescription::1,c18c48befaf94f13ddead7c4eaa4c34d6132c25077cea9e6f468085facbfd1da,normal,data/abilities/descriptions.asm,840,"Powers up aura
{next}
and pulse moves.
{done}",text,ready,,
data/abilities/descriptions.asm::ToughClawsDescription::1,aa83e32b61da51c2cfd0ce6fbb56203016588e55c06bb5c3390f7b860e7a8786,normal,data/abilities/descriptions.asm,845,"Boosts moves that
{next}
makes contact.
{done}",text,ready,,
data/abilities/descriptions.asm::PixilateDescription::1,dfa2655392ff2de2b6d08c280c7812fd11a21334f41add1a73d9957c24c66850,normal,data/abilities/descriptions.asm,850,"Normal-type moves
{next}
become Fairy-type.
{done}",text,ready,,
data/abilities/descriptions.asm::ParentalBondDescription::1,a3d3c4422c79c001d837dc9f7157dc27c4b52820aff7e8a8bbd2f95b072e68d7,normal,data/abilities/descriptions.asm,855,"Parent and child
{next}
attack together.
{done}",text,ready,,
data/abilities/descriptions.asm::BerserkDescription::1,d9d6f7479534750d1e24251d4c66e592b5072d0fa264f28905e65b3f5adb0f23,normal,data/abilities/descriptions.asm,860,"Boosts Sp.Atk when
{next}
damaged over half.
{done}",text,ready,,
data/abilities/descriptions.asm::SlushRushDescription::1,0ad7963961672a7350b33376d9730718117e7d26cb951e782332eb7b5b7a1860,normal,data/abilities/descriptions.asm,865,"Boosts Speed in
{next}
a hailstorm.
{done}",text,ready,,
data/abilities/descriptions.asm::GalvanizeDescription::1,85649c9daa183a05f1f7feda7eb299917b057a5dc64fb3fb860ee0c6a1ce724d,normal,data/abilities/descriptions.asm,870,"Normal-type moves
{next}
become Electric.
{done}",text,ready,,
data/abilities/descriptions.asm::CorrosionDescription::1,13d4264844e70666240a66261be06de1eb4c3e17887ecd4305557dc695809a39,normal,data/abilities/descriptions.asm,875,"Foes of any type
{next}
can be poisoned.
{done}",text,ready,,
data/abilities/descriptions.asm::FluffyDescription::1,e7025afbe64c428ad3b7b26f4fa37ab3eaf50597a50c745adfd1ee153153a71e,normal,data/abilities/descriptions.asm,880,"Resists contact,
{next}
but weak to Fire.
{done}",text,ready,,
data/abilities/descriptions.asm::TanglingHairDescription::1,deaffc8aba82e077143e4b4b6e89851e5f5d1c0f389a9313a68e82b14c1562ea,normal,data/abilities/descriptions.asm,885,"Contact may lower
{next}
the foe's Speed.
{done}",text,ready,,
data/abilities/descriptions.asm::GorillaTacticsDescription::1,639c9eebcf8fb1476776ec8bcbddf1e7b5dbff38ac65cc2d3ff70d45e2c7e768,normal,data/abilities/descriptions.asm,890,"Boosts Attack, but
{next}
allows one move.
{done}",text,ready,,
data/abilities/descriptions.asm::NeutralizingGasDescription::1,1ee4ad8188c834c589f6b8d148158c129a59111a403e8284f64dab7cd6dddf40,normal,data/abilities/descriptions.asm,895,"Suppresses all
{next}
other Abilities.
{done}",text,ready,,
data/abilities/descriptions.asm::QuickDrawDescription::1,3fa60de1fdfbf5d7fadc08e1211f80a872e169b12a153c9194a941026a4a6138,normal,data/abilities/descriptions.asm,900,"Moves first
{next}
occasionally.
{done}",text,ready,,
data/abilities/descriptions.asm::WindRiderDescription::1,7fa0fb420cbdeb669e487f8e9ee10e507c9f47ba3e639d720f7a112f0e48196e,normal,data/abilities/descriptions.asm,905,"Gives immunity to
{next}
wind-based moves.
{done}",text,ready,,
data/abilities/descriptions.asm::SteelySpiritDescription::1,5e2e3493322da0cbfe2cfe09a34f507529588649771ace24d35dddf620eb1125,normal,data/abilities/descriptions.asm,910,"Boosts Steel-type
{next}
moves.
{done}",text,ready,,
data/abilities/descriptions.asm::PerishBodyDescription::1,0aaf8e8302aa3dee58c46c35c9bc5481821e32838a90760e462067e9a5f57b8e,normal,data/abilities/descriptions.asm,915,"Contact causes Pe-
{next}
rish Song status.
{done}",text,ready,,
data/abilities/descriptions.asm::ScreenCleanerDescription::1,83a0db8be2296ed96a759a795aa7f57b589d641df26991190e9662b11ed1d7fc,normal,data/abilities/descriptions.asm,920,"Removes screens
{next}
when switched in.
{done}",text,ready,,
data/abilities/descriptions.asm::CudChewDescription::1,e81e64a72cb107606e81552dcd8185774471eb616a1bded556aaf449be156240,normal,data/abilities/descriptions.asm,925,"Eats a Berry again
{next}
after first use.
{done}",text,ready,,
data/abilities/descriptions.asm::SharpnessDescription::1,17610294fc63f1aa0fcabca355c29738c8cfa5c01431c223e3bb13bf80fdc349,normal,data/abilities/descriptions.asm,930,"Boosts power of
{next}
slicing moves.
{done}",text,ready,,
data/abilities/descriptions.asm::ArmorTailDescription::1,15800a6db896150064e7d6b7a563baeb87510035be9bb3cb74c06614190a81ba,normal,data/abilities/descriptions.asm,935,"Stops foes using
{next}
priority moves.
{done}",text,ready,,
data/abilities/descriptions.asm::MindsEyeDescription::1,4a27132d215a5eae2f8484c0a2b43390fcdec7e9f053431db06c6e57b6f94359,normal,data/abilities/descriptions.asm,940,"Bypass evasion and
{next}
Ghost immunity.
{done}",text,ready,,
data/abilities/descriptions.asm::MegaSolDescription::1,499ce77d593ef204da23bd1b9641a085a8fcc57e17ae28771c3878d38e7a4b7e,normal,data/abilities/descriptions.asm,945,"Uses moves as if
{next}
harsh sun is up.
{done}",text,ready,,
data/battle/stat_names.asm::StatNames::1,70344cb2acd19dab4b02e89c54503ce913eedc6403c9e49b5f712a4bffbfb121,normal,data/battle/stat_names.asm,4,"{li}
Attack",text,ready,,
data/battle/stat_names.asm::StatNames::2,a409de0d413940da1acac270d35f93cbfcef2268e2836753ac358a615b54742a,normal,data/battle/stat_names.asm,5,"{li}
Defense",text,ready,,
data/battle/stat_names.asm::StatNames::3,ff2fbe6e1b2ab7ef659633b0637dd54a4c801e84dca5e4861dc89dbab591995b,normal,data/battle/stat_names.asm,6,"{li}
Speed",text,ready,,
data/battle/stat_names.asm::StatNames::4,3cb8cc21c0f01dd2b17f7bb3d41c711b20464b60766b5ae6d37a85ef50baf4a5,normal,data/battle/stat_names.asm,7,"{li}
Sp.Atk",text,ready,,
data/battle/stat_names.asm::StatNames::5,f8e41211deef9b8bdebab86ce5b956d70e0c999d4c127649b18d596cfdee3854,normal,data/battle/stat_names.asm,8,"{li}
Sp.Def",text,ready,,
data/battle/stat_names.asm::StatNames::6,549fecf57294cb92b1f079a5ed1b796cea5ceef78e866309b069748ac7ad74a9,normal,data/battle/stat_names.asm,9,"{li}
Accuracy",text,ready,,
data/battle/stat_names.asm::StatNames::7,d07a0410aa9ece81ad573b43ad9d531d1cd1f72a303f1675f155260b0de45181,normal,data/battle/stat_names.asm,10,"{li}
Evasion",text,ready,,
data/battle/stat_names.asm::StatNames::8,fa0cae649fc1c52ffc6dba9d194e46f097a4261e96fbe2fbd044fe669195c960,normal,data/battle/stat_names.asm,11,"{li}
stats",text,ready,,
data/battle/stat_strings.asm::StatStrings.health::1,a3d3f23981722b0dca7589cc25a7f008ccb161eeccbcb05cb5bfd22c91962445,normal,data/battle/stat_strings.asm,12,Health@,text,ready,,
data/battle/stat_strings.asm::StatStrings.attack::1,5ebd13aa951d6863d0ac4dd34ba7a5f6bca386982fbb591b2d834d2bdf8b8685,normal,data/battle/stat_strings.asm,13,Attack@,text,ready,,
data/battle/stat_strings.asm::StatStrings.defense::1,369d7cb34854b21bcd2bfd3c31031572d85a7155366e56e378c323857bfb1ceb,normal,data/battle/stat_strings.asm,14,Defense@,text,ready,,
data/battle/stat_strings.asm::StatStrings.speed::1,8d982803a2b96c77a7938d48332a5f1dc48b00a5b8cd70b19539d23c706ba937,normal,data/battle/stat_strings.asm,15,Speed@,text,ready,,
data/battle/stat_strings.asm::StatStrings.sp_atk::1,23733c06b324bac2ce4b1cc807eabe12c8a2ed6e3b1d9542c936f9b5291c637d,normal,data/battle/stat_strings.asm,16,Sp.Atk@,text,ready,,
data/battle/stat_strings.asm::StatStrings.sp_def::1,9c28863d5550cc3b2c0034b04a9c329a2e7507d4ee27e786e18e4345975b6351,normal,data/battle/stat_strings.asm,17,Sp.Def@,text,ready,,
data/battle_tower/trainer_text.asm::_BTGreetingM1Text::1,d6b49b29209755df4baaba407dc1a5f04d0d1d3427e2cd77a6d89ea7455a391f,normal,data/battle_tower/trainer_text.asm,2,"Hello, glad to
{line}
meet you!
{para}
I do hope we have
{line}
a good battle.
{done}",text,ready,,
data/battle_tower/trainer_text.asm::_BTLossM1Text::1,78e153865d593c1d4cc82fe3f7e11ef357b7db8977e0687b5c259c780efc5919,normal,data/battle_tower/trainer_text.asm,10,"Thank you! A most
{line}
enjoyable battle!
{done}",text,ready,,
data/battle_tower/trainer_text.asm::_BTWinM1Text::1,512e80cf01c235ddfec4b1789ce5c108f3c278705315ba14b6775a84496d1361,normal,data/battle_tower/trainer_text.asm,15,"Thank you. You are
{line}
formidable.
{done}",text,ready,,
data/battle_tower/trainer_text.asm::_BTGreetingM2Text::1,60e0a9dbc4f4b3d36b9c8d70b0519fe58829d7ee55cb9ae3a5648047e266d206,normal,data/battle_tower/trainer_text.asm,20,"Work, work, work…
{line}
I'm always busy!
{done}",text,ready,,
data/battle_tower/trainer_text.asm::_BTLossM2Text::1,5444c2d9b302dd90a687db7c9e2b4803151b57c5103834081426b622109e2b43,normal,data/battle_tower/trainer_text.asm,25,"But, I work hard
{line}
in battle too!
{done}",text,ready,,
data/battle_tower/trainer_text.asm::_BTWinM2Text::1,ac86cd875ad34ccc2433a40e8f8a98c6a752cfe602b1de748190d61647e3a571,normal,data/battle_tower/trainer_text.asm,30,"I'm too busy to be
{line}
battling!
{done}",text,ready,,
data/battle_tower/trainer_text.asm::_BTGreetingM3Text::1,5dd1119509b92fcf3c5a8fb95d1fa1cac2848426c9cbdc25adabd30490cc1468,normal,data/battle_tower/trainer_text.asm,35,"Brace yourself for
{line}
my all-out attack!
{done}",text,ready,,
data/battle_tower/trainer_text.asm::_BTLossM3Text::1,a077b31d528b9f3e0d292143290b279c53dc6421964e9cc51b19675325bb75cf,normal,data/battle_tower/trainer_text.asm,40,"What a cakewalk!
{line}
You're too easy!
{done}",text,ready,,
data/battle_tower/trainer_text.asm::_BTWinM3Text::1,79b86090a7238d919526b88b216737c7ab7b5ccdfc69b6e4590d5115483c8552,normal,data/battle_tower/trainer_text.asm,45,"I won't lose next
{line}
time, all right?
{done}",text,ready,,
data/battle_tower/trainer_text.asm::_BTGreetingM4Text::1,4127b5937e485b5c80ada12e002652beafd92ffca1a4b2c9d7ea6ca167503d03,normal,data/battle_tower/trainer_text.asm,50,"Heh, your #mon
{line}
look pretty cool.
{done}",text,ready,,
data/battle_tower/trainer_text.asm::_BTLossM4Text::1,8c66351b58490f614df8dc9de5815539154b8b34a7b605b5067e14739fe9cfec,normal,data/battle_tower/trainer_text.asm,55,"Hey, hey, no way!
{line}
You won't win!
{done}",text,ready,,
data/battle_tower/trainer_text.asm::_BTWinM4Text::1,2020760d030aa21f7c5e113796102a9c736660fab9d808824ce755fcefefe0d2,normal,data/battle_tower/trainer_text.asm,60,"You serious?
{line}
This is brutal!
{done}",text,ready,,
data/battle_tower/trainer_text.asm::_BTGreetingM5Text::1,98a1897c90086b446309bed23c28f6ef503937180b84be2a9a6f1fcf15ac30a3,normal,data/battle_tower/trainer_text.asm,65,"#mon every day!
{line}
I love battling!
{done}",text,ready,,
data/battle_tower/trainer_text.asm::_BTLossM5Text::1,2c435170f6a7fceac135dc43f7c7ea9abe5df786788b2031ebdf520c8790e4a9,normal,data/battle_tower/trainer_text.asm,70,"I'm on top of my
{line}
game, but not you!
{done}",text,ready,,
data/battle_tower/trainer_text.asm::_BTWinM5Text::1,3cfc94160a3d3d2feebbcce246983b6d4042565a8c0b1197dcc7e4a66fdf5d3d,normal,data/battle_tower/trainer_text.asm,75,"I don't care that
{line}
I lost, really!
{done}",text,ready,,
data/battle_tower/trainer_text.asm::_BTGreetingM6Text::1,ecb78b800e078909f4021c77dc9d5124eb1d6fd08d28ae401e675f90de395f7c,normal,data/battle_tower/trainer_text.asm,80,"Hi, there! Let's
{line}
keep this clean!
{done}",text,ready,,
data/battle_tower/trainer_text.asm::_BTLossM6Text::1,35418b75089b66683cbc9a891f8034f40cfd34009b7c7455f761cd2cce4b6d02,normal,data/battle_tower/trainer_text.asm,85,"Whoops, sorry for
{line}
that wipeout!
{done}",text,ready,,
data/battle_tower/trainer_text.asm::_BTWinM6Text::1,27ad6f3c40aa44aec41c659c4a03fc72bf2e6e55658b426d5f7beda89b1e6efd,normal,data/battle_tower/trainer_text.asm,90,"Whoops! Come on,
{line}
let me win one!
{done}",text,ready,,
data/battle_tower/trainer_text.asm::_BTGreetingM7Text::1,1a80c39a4499a9f3a60a3eeaa13ffc384ca96a90c9cea7ae65aac9e781ca2424,normal,data/battle_tower/trainer_text.asm,95,"Do you want to see
{line}
my battle level?
{done}",text,ready,,
data/battle_tower/trainer_text.asm::_BTLossM7Text::1,0337e152151468d48ec262ab7fd8353d534a9c5cf65273740ad009638be29406,normal,data/battle_tower/trainer_text.asm,100,"Hehehe, I know
{line}
your level now!
{done}",text,ready,,
data/battle_tower/trainer_text.asm::_BTWinM7Text::1,e99ccf8ce3ddb9eb65ca168802e0fedeb6a9c5e5ecb3b6a599938c871f054847,normal,data/battle_tower/trainer_text.asm,105,"Ouch… I'm just too
{line}
weak…
{done}",text,ready,,
data/battle_tower/trainer_text.asm::_BTGreetingM8Text::1,1ebde6fddf1a54f14b4e74ac92b2f049cfbb9d6e47f1e15a35f94724823c7070,normal,data/battle_tower/trainer_text.asm,110,"Hey, let's battle.
{line}
I'm your opponent.
{done}",text,ready,,
data/battle_tower/trainer_text.asm::_BTLossM8Text::1,3133dac692863f27ded540f9523e60567cbf5017e46275a98d83a20a328b71c9,normal,data/battle_tower/trainer_text.asm,115,"Wow, you're not
{line}
serious about it!
{done}",text,ready,,
data/battle_tower/trainer_text.asm::_BTWinM8Text::1,f9da1bcd6ba446b9e0a289c7d9a73de422632ca7f2b67b679e534ab976f432d8,normal,data/battle_tower/trainer_text.asm,120,"…Urgh… Nothing
{line}
positive here…
{done}",text,ready,,
data/battle_tower/trainer_text.asm::_BTGreetingM9Text::1,be0766a7fb14f241cf711548cb5bc3d7e3cc42d7030e8c4a58275e6f09183d1e,normal,data/battle_tower/trainer_text.asm,125,"I'm your
{line}
opponent.
{para}
Get ready to be
{line}
hammered.
{done}",text,ready,,
data/battle_tower/trainer_text.asm::_BTLossM9Text::1,068b7391b95d6b0de4e2444e562c1099c9f96450443d0ec830df54f348d204de,normal,data/battle_tower/trainer_text.asm,133,"Hahah! That was a
{line}
pushover!
{done}",text,ready,,
data/battle_tower/trainer_text.asm::_BTWinM9Text::1,ee4ce5624087b2bced2f392c4ce1c372d01366368c28cd77598e2382ca014e25,normal,data/battle_tower/trainer_text.asm,138,"No way! There has
{line}
to be a mistake!
{done}",text,ready,,
data/battle_tower/trainer_text.asm::_BTGreetingM10Text::1,898dc1fe591dbcae98b0a068c92615c381ef4a4304ded44e73c729322cdf4bec,normal,data/battle_tower/trainer_text.asm,143,"Hah!
{line}
Let's get rolling!
{done}",text,ready,,
data/battle_tower/trainer_text.asm::_BTLossM10Text::1,fd8f86125d5ee256d3e027f051dd6c4599703ed6758103abc897f6a4a3ce7f07,normal,data/battle_tower/trainer_text.asm,148,"Wahahaha! Didn't
{line}
break a sweat!
{done}",text,ready,,
data/battle_tower/trainer_text.asm::_BTWinM10Text::1,9e58189902670241ce513728e8cf2fe9a821cf2e18cfff54336b19ed5f86411e,normal,data/battle_tower/trainer_text.asm,153,"Tough! I'm no
{line}
match for you!
{done}",text,ready,,
